theme,site,n_obs,n_vfolds,target_variable,rmse,mtry,min_n,importance_surface_downwelling_longwave_flux_in_air,importance_air_temperature,importance_surface_downwelling_shortwave_flux_in_air,importance_northward_wind,importance_precipitation_flux,importance_relative_humidity,importance_eastward_wind,importance_air_pressure
phenology,SERC,994,10,rcc_90,0.008038128124480095,5,3,0.12119627849186697,0.45825612116165615,0.30977789423653607,0.07997783802352604,0.09217702363180608,0.06298033209291473,0.05014304295441579,0.04857059214771351
phenology,SJER,981,10,rcc_90,0.005368851534375535,5,3,0.03332161103314588,0.046718348950186415,0.10238232259358497,0.04642517250945905,0.011114058498113113,0.08486246884333866,0.027988599900013733,0.022264762618359867
phenology,SOAP,695,10,rcc_90,0.006817257577895031,2,5,0.02536300044230406,0.04398183511199491,0.09085812094065585,0.05212415583963131,0.03250861170689323,0.05269003504005657,0.02682961970474405,0.0320439205004821
phenology,SRER,990,10,rcc_90,0.005289740258348121,8,3,0.08297899412030547,0.04246073765691254,0.08295394820574496,0.02427570743017439,0.01752162629301388,0.05973250865717401,0.023682438831329946,0.02056173127169512
phenology,STEI,991,10,rcc_90,0.009125879128726009,3,8,0.06557474749462665,0.16631241897212912,0.10138368871489072,0.03686566865286321,0.047557955215396894,0.08981076906689736,0.027079480235749954,0.05069147505143274
phenology,STER,963,10,rcc_90,0.01133992642334634,5,3,0.2107116576816398,0.6408843020445526,0.18844828973585645,0.09582885297127057,0.0801357283694914,1.2065698823545867,0.0898651430012426,0.1729934182874179
phenology,TALL,987,10,rcc_90,0.004225162289202377,4,6,0.034253131352254745,0.0164246763625901,0.04354245274562795,0.01104453441893562,0.04072367404402257,0.026494592448446114,0.012230044965729634,0.013553885537186207
phenology,TEAK,608,10,rcc_90,0.008613399225564892,2,9,0.021900462102375045,0.04251337124127903,0.03606095514313401,0.02211013317049603,0.03979340662583081,0.043537306686817885,0.02381341489052884,0.030912191323965832
phenology,TOOL,622,10,rcc_90,0.015396521723293397,6,8,0.7479145847215389,2.5916542868804533,0.17427995165986965,0.06326991193284276,0.11429719657928535,0.10753875188653192,0.07505056144085984,0.07695918992572638
phenology,TREE,992,10,rcc_90,0.011330917276029494,5,2,0.1498489523789965,0.5877184687654302,0.2805504776235034,0.11945436973153369,0.14585552958338327,0.24657533136826423,0.09060032741930402,0.179824089802275
phenology,UKFS,989,10,rcc_90,0.006088891120347354,6,6,0.03363932115092009,0.07822012437093682,0.09327775020551507,0.019342160334522716,0.05833581672172225,0.08392846324273168,0.020919473088359276,0.023100745060800475
phenology,UNDE,960,10,rcc_90,0.012686598158329022,3,7,0.14991902369395,0.38971050978539046,0.23908594261402158,0.08704746909994024,0.1111383619181999,0.1543801005841183,0.07336438301337266,0.10215485725211874
phenology,WOOD,996,10,rcc_90,0.010517890565912512,4,3,0.2610400385372783,0.8749974455644762,0.17191245367867794,0.09085253010290821,0.0883003137450861,1.2492363224853498,0.08216828266437753,0.11664596220627965
phenology,WREF,992,10,rcc_90,0.005473711815809731,5,7,0.024804960823023723,0.04569329733944699,0.14557640405808464,0.050067605451045924,0.03694494072792918,0.02856801389526885,0.024542723669967265,0.04775006635516557
phenology,YELL,968,10,rcc_90,0.007281434133123889,2,8,0.02821042784587885,0.0556431329732696,0.04741764458451669,0.020927690171203,0.028101732065775684,0.047501132127371296,0.02704341113710953,0.03811034570142582
terrestrial_daily,ABBY,705,10,nee,0.5739472331906869,5,5,212.12133530515328,296.3371091105014,1414.360277370475,513.2258576275215,439.84836900604967,483.2267300859074,175.6729824435768,166.1752826602615
terrestrial_daily,BARR,242,10,nee,0.15593080358987005,3,9,11.393776119989118,24.777064474567663,5.859658287374051,2.4984545852458977,2.8727690467386178,2.2394668153997954,1.8475376424553156,2.333348350626867
terrestrial_daily,BART,698,10,nee,0.8033366751293363,3,7,1158.20777046929,2321.9204032911784,1107.4261649816515,338.8390894498297,202.64356067310527,479.8017454566728,218.29611537628057,233.92270672973635
terrestrial_daily,BLAN,765,10,nee,0.8304059053964962,3,4,1080.3207409807612,3237.891293794275,2691.6561390140882,454.6466052767729,419.25583944522504,628.6470194041327,491.9994661812813,405.37954830443
terrestrial_daily,BONA,630,10,nee,0.34640265224468936,3,12,51.85821146208468,121.61578304700484,121.62791278342189,27.813023836528565,19.324583451518745,101.59799513076283,18.629590621494202,20.252433354230885
terrestrial_daily,CLBJ,813,10,nee,0.8093331913448656,3,6,772.7346075584256,1601.4488380236057,1568.508163595351,454.7127824059252,246.8234187568177,516.2643697765358,337.6553286503911,333.94216316283655
terrestrial_daily,CPER,695,10,nee,0.5317612532041591,2,11,88.30431489376643,61.47776315580731,145.81679916296505,48.94963529859953,60.78375499464249,55.19649413769594,48.476332983971474,41.23659926239873
terrestrial_daily,DCFS,744,10,nee,0.5003207450933495,2,6,184.37916795090038,227.0663176450021,351.9429891009754,73.68301564299476,83.85316664396585,144.70821090773137,89.10233685150573,86.7430642315678
terrestrial_daily,DEJU,665,10,nee,0.25135503087114996,4,8,88.23259142272384,202.26350992923247,91.28522675502204,19.29414084172868,20.95070107655323,46.829744467430686,18.20968362896492,17.444786711002774
terrestrial_daily,DELA,662,10,nee,0.9491108926389992,3,6,1260.7893495992882,2912.782344117586,3880.524895616148,425.1255726184264,395.5562486886996,508.2092591630823,443.38644161193247,490.410990919308
terrestrial_daily,DSNY,648,10,nee,0.5446388816618022,2,2,214.00184310477312,264.2372337211846,327.0168941868622,204.69261105877885,173.894453746944,284.2862448822047,241.37111485352798,141.4619799857181
terrestrial_daily,GRSM,603,10,nee,0.949136458229841,5,5,765.0397152993658,2913.607871107642,2321.497108912977,371.51188203904326,396.6925118442855,342.50129992381926,679.0898516708495,347.0555764322611
terrestrial_daily,GUAN,509,10,nee,0.5582193580293467,5,7,126.70924730816817,317.12314873175904,630.0860782778175,197.89108065452714,97.50036784912474,138.1982563543222,147.73204145854115,114.54729693424915
terrestrial_daily,HARV,667,10,nee,0.8747464975280776,5,3,1147.9616720782967,3949.0225450648168,1345.3971437077673,426.0636102210613,369.4221991492571,510.831367795638,617.4766186095962,537.0822654822927
terrestrial_daily,HEAL,700,10,nee,0.19658528878270498,3,3,100.88312462449137,192.81678467792995,58.99055069154581,25.858462590150587,20.725585906233693,53.00123122352309,20.586230973932825,33.587631695402536
terrestrial_daily,JERC,734,10,nee,0.603755503475075,3,2,373.272130266764,584.2918678157896,1452.9330714444877,282.37145897678045,256.6746657364601,476.4395977215622,410.30817413732365,300.0261966607642
terrestrial_daily,JORN,754,10,nee,0.4517329779702771,2,18,33.99609731998675,44.49343981141879,25.272290253917294,29.454047246491168,32.14160373103639,36.30688427551704,26.236143367400143,32.2093564263629
terrestrial_daily,KONA,615,10,nee,1.154526062978414,3,5,904.7344139276063,1150.3259338116115,1018.4961100403926,422.57711432660705,429.1314859195654,560.0501262989937,579.2717222320482,570.3217617438071
terrestrial_daily,KONZ,702,10,nee,0.5530683666423492,4,3,547.3941121701329,855.2614900235349,1014.8188960451399,228.02651859391682,147.51481441471932,263.9738131634781,299.0605624485608,206.27777414911998
terrestrial_daily,LAJA,509,10,nee,1.0416492939113726,2,3,567.4310816488821,593.436990534051,482.4637570723065,464.82869499397816,537.7594781068772,627.1047656610458,739.5088578768629,523.6812324547535
terrestrial_daily,LENO,351,10,nee,1.0265210914376954,5,6,501.8681159648135,965.0092757476049,1354.204307555081,282.2173033613666,187.50837990248866,195.74942222185965,335.249717522324,199.5809608282779
terrestrial_daily,MLBS,609,10,nee,0.978581925332877,4,14,442.161846688362,1375.3143779866248,557.49274310104,217.60395426726114,106.83842242541584,195.46336588511662,236.3927402162945,149.73497395730695
terrestrial_daily,MOAB,752,10,nee,0.13473770259600312,5,4,40.24381573997099,26.491334773270896,36.51918842325494,13.77271779880965,9.913588483157248,34.26718345955855,11.200817739580234,10.882250118851964
terrestrial_daily,NIWO,594,10,nee,0.1261162626716598,5,2,65.54023304691279,103.42320113686927,12.187634192896763,11.890984714035687,6.589965218097422,15.467500093298037,7.33187766277274,32.161209060038914
terrestrial_daily,NOGP,648,10,nee,0.5773619325729863,1,11,109.91737242524317,128.08688460587553,123.45144605081975,58.318094860976274,60.25529734198958,87.87824838330353,58.73506967702869,64.1756856187023
terrestrial_daily,OAES,762,10,nee,0.6424607359897642,2,8,161.8503241141492,171.19940434206936,261.4882954202863,105.1247925831566,164.08050933338023,154.52616063315585,124.8873254503831,109.67849038505024
terrestrial_daily,ONAQ,696,10,nee,0.4301689401852357,2,19,78.75835716240802,61.92149666993073,32.74366802213592,20.04557043122234,36.63114058705778,38.82119659372279,19.32940511452045,27.255756452365002
terrestrial_daily,ORNL,706,10,nee,0.9667373415571006,4,5,1472.5688156040983,6011.679120830056,3260.393853244111,590.6901846631763,479.0351712085492,584.7696776347087,529.6209769888186,433.47602816750526
terrestrial_daily,OSBS,537,10,nee,0.3520326368641312,3,3,79.89601150591622,60.93339286545998,129.96922057480776,64.12420382329798,69.40810465841838,151.07001279440124,77.10771763865111,49.80885645290748
terrestrial_daily,PUUM,395,10,nee,0.6546069490136945,4,14,38.388202904364526,45.53268151314248,73.03775251204331,41.63667438445669,60.367658472229486,55.56390756022381,118.97383608549056,48.678430130580345
terrestrial_daily,RMNP,734,10,nee,0.7047319428620445,3,13,294.13555241353845,464.37183423216277,161.3384287760225,261.9118477760199,72.943694773733,111.95909576983965,86.52432166764399,152.08364179490422
terrestrial_daily,SCBI,622,10,nee,1.0019900628687999,3,6,1500.4737426330696,3126.6710937700186,2829.6497808434915,435.97007387955796,312.24953550973856,457.87828641295914,1016.9788793931066,421.4687515501387
terrestrial_daily,SERC,730,10,nee,1.0135125785186507,3,10,1089.9027522068063,2711.0876029800615,2825.1283627834705,687.7048888974327,221.49242001165214,329.3760618910484,291.92596251003675,361.22951359789187
terrestrial_daily,SJER,694,10,nee,0.6947160641845039,4,10,360.7207817935288,268.25319132035713,489.5971565213114,206.67474202267329,148.77411353542982,208.61450929101622,128.45313693709696,114.38172945243151
terrestrial_daily,SOAP,476,10,nee,0.41818496977713937,8,18,36.39507384123176,104.736016287275,103.7498711315579,33.07343871030663,20.231782835121518,49.374077373986246,31.14916313351269,16.166137494919774
terrestrial_daily,SRER,676,10,nee,0.20454605219245742,3,7,46.18867414383267,23.907173364937332,22.931469088950035,10.74323160284484,18.345888008361367,20.34269771192692,12.19899632081606,16.145208839404514
terrestrial_daily,STEI,785,10,nee,0.9361287692317447,2,11,1010.2657606485338,1881.5360080872492,1884.9251293013554,205.90992492673806,251.88346740334723,509.9719843684811,372.8380206552667,344.10121115016943
terrestrial_daily,STER,513,10,nee,0.6766236688894064,2,18,65.80542848306058,71.0737448387451,89.43407604207074,32.66462128841934,33.310324181590474,36.7439802401575,32.750294990534535,22.444877583848726
terrestrial_daily,TALL,513,10,nee,0.5961045903687694,3,3,165.66000260435789,233.14165287753812,650.2237577645877,136.21827544026843,165.11487846449091,270.31865146574665,317.0539361955874,158.88732887880224
terrestrial_daily,TEAK,568,10,nee,0.43400781171288566,4,8,163.2803341150443,411.14378929810636,516.7830002401528,133.19450275881672,57.55797368725496,108.8767839123347,58.07117562788204,122.06213905968949
terrestrial_daily,TOOL,475,10,nee,0.32772322018610694,5,38,23.344324125851646,74.07956008568334,13.61705810936844,1.6137236021270596,2.5953396285686283,3.6643670863051145,2.214388677742661,3.212230091838585
terrestrial_daily,TREE,726,10,nee,1.0533858500331765,5,18,399.52469388239376,1502.6545538707485,1636.0302105373457,215.48499149714675,147.76974649688583,182.09494296150152,369.9495335093541,266.0359208874487
terrestrial_daily,UKFS,740,10,nee,0.832234555171219,4,14,394.4139717086033,990.903683183947,852.5019599030883,131.44223380748053,90.0759012147653,169.27822514099438,404.3899769657845,120.0725474990671
terrestrial_daily,UNDE,707,10,nee,0.619582026240769,2,4,761.86990821808,1348.3420377583848,938.883664904133,231.0223413867297,154.39305348735732,310.63630461474713,242.15858910699177,263.87270690950913
terrestrial_daily,WOOD,696,10,nee,0.686148644957317,5,24,109.69082062990744,170.47690857877515,352.0252359139461,43.03674265849208,57.098955859918355,140.09818747644002,37.997374003447,36.77849920695974
terrestrial_daily,WREF,517,10,nee,0.7526959526524494,3,9,333.229388682321,952.8119000166943,741.6918859123443,205.7287823400268,215.91007140255724,279.9744029713446,193.50461354287688,128.61306698997316
terrestrial_daily,YELL,574,10,nee,0.2982352068038989,3,8,43.52776646263326,100.25106017118664,89.15552241512562,22.532786544436693,19.179201831441144,70.23336354181926,19.395444260579584,32.56397171743343
terrestrial_daily,ABBY,705,10,le,5.686877009145463,5,8,18260.79269273242,181926.96343632278,525967.6619398653,17732.01416332155,8911.532622838282,45947.96320461646,15462.698136413612,10964.211941592237
terrestrial_daily,BARR,242,10,le,2.0867810441069006,8,6,716.7326535639231,16829.325831694543,4805.338652763508,241.2637421517845,436.7665293534475,579.299814506517,265.8259276223427,500.72764194457045
terrestrial_daily,BART,698,10,le,6.5089235508921774,4,5,138158.86466035084,559271.3359409539,276184.746073001,32293.207361263994,15775.442880788356,40749.5405824415,21588.52867023641,27472.948510606522
terrestrial_daily,BLAN,765,10,le,10.661778079394454,3,11,211265.11359052383,589391.9401990966,740115.3662070815,36757.142905393695,37056.79401641399,97482.07343338669,30622.80803302391,50389.51688315497
terrestrial_daily,BONA,630,10,le,2.7834068416762197,3,4,43164.74354807399,82071.57050526224,38403.853531207045,4747.5115548968215,3438.6623098400833,27165.310344032834,4786.817928340003,3902.944420955723
terrestrial_daily,CLBJ,813,10,le,8.904581655703357,4,3,265419.750760863,658793.2456317507,693333.0111592534,57073.074415987816,53709.86127575712,87204.91810433632,88874.83402685447,66156.65817229943
terrestrial_daily,CPER,695,10,le,11.014663018680297,4,23,65238.19733654671,34632.43383229639,138138.57977955704,19362.4638776529,13304.642576989525,33035.75025823964,11469.849561509935,11786.633303823313
terrestrial_daily,DCFS,744,10,le,7.125887011508469,4,4,175309.83955517487,371640.6278804958,236342.9682286148,42405.634233237644,21667.031554185567,85176.048811247,41141.6728056978,22925.62102497817
terrestrial_daily,DEJU,665,10,le,3.1478461984504515,4,2,41519.42756673749,142888.0825224678,43645.776315011506,7898.583823928406,5134.938519279994,47686.024344286045,16551.59221169064,6191.880292292661
terrestrial_daily,DELA,662,10,le,11.101241608481065,3,10,192290.05618478093,539841.4164460598,752488.3128929881,36779.17527863724,40795.00603418867,134356.46518792943,46581.93877209661,80144.35450868496
terrestrial_daily,DSNY,648,10,le,9.42820055449478,2,8,73386.59760418884,120309.00585292256,164640.37222229372,47571.54807460557,31785.805715521663,51560.9594357305,36498.98536994472,36092.15784440403
terrestrial_daily,GRSM,603,10,le,7.748476545045613,3,3,132994.4347090964,380670.9514703161,424409.37995905423,34979.06417038045,42120.662675015265,69037.51557580505,65259.46145761551,37328.02056927724
terrestrial_daily,GUAN,509,10,le,7.696284834235947,3,3,27361.81076502515,44128.368988404276,64661.703643003006,86442.13513617576,29562.017764100096,37830.573850169254,43257.257258161815,39282.11501987564
terrestrial_daily,HARV,667,10,le,8.459391993227868,4,8,122611.45873938655,469782.6116805897,282634.247635586,26439.183758434065,20978.32079357711,60081.596495276644,34647.33242016346,30830.72976932217
terrestrial_daily,HEAL,700,10,le,3.2386465642902005,2,2,48170.55540224645,89476.13984682622,37128.28757343093,11372.982987122601,9013.292850452191,57046.85302959208,19284.617898065022,11066.060912069257
terrestrial_daily,JERC,734,10,le,11.203792878491194,6,10,70894.05904899177,277942.1018746737,805837.4671151125,40784.915546376506,34238.91849282227,63693.55321272747,143575.41951478174,49125.881901564
terrestrial_daily,JORN,754,10,le,6.637401281028522,2,6,95526.69043462799,63872.96312319035,26279.867323795792,24299.313764571747,56428.42010188824,42532.55882803498,16386.645012215755,23271.031026011144
terrestrial_daily,KONA,615,10,le,9.967434418552665,3,3,126721.18082474552,176853.09453484847,359899.9172592987,59512.85839036357,43681.36361764608,58447.33409281481,61667.28253616155,51277.20593322087
terrestrial_daily,KONZ,702,10,le,8.017614118492617,5,8,146930.68824867252,542033.713060753,378956.81276951043,41691.03564802997,16579.763993493194,19083.982891784268,39987.29639917712,18709.16370812557
terrestrial_daily,LAJA,509,10,le,13.757329771414007,3,12,38750.87963911486,45749.752101896964,36458.078420846505,31717.57624435261,35059.81502305332,39166.105650802194,33745.7440569787,37241.29817055981
terrestrial_daily,LENO,351,10,le,10.565633103620579,5,4,69087.63975064697,156940.0124149859,405779.78350835625,29442.226075832423,30239.911714204096,44741.91679321364,54202.82179414525,26741.145805545857
terrestrial_daily,MLBS,609,10,le,5.028287452036433,6,2,20370.164731377325,201445.85372403928,90050.37224726695,13311.609525866754,10090.113314540573,16747.45097381053,36850.414782415,15031.609224258586
terrestrial_daily,MOAB,752,10,le,8.67070840158827,2,3,45475.02743083396,51502.20425703418,47509.67714357607,42805.86914913776,32444.384417842688,45259.891620350696,60077.92583135354,28520.162065732824
terrestrial_daily,NIWO,594,10,le,8.923723491920386,4,11,66237.16757646021,117812.46089528117,41879.09508978543,28335.502170884814,42369.85912087055,54825.421098894265,21447.52702714216,31233.25747035822
terrestrial_daily,NOGP,648,10,le,7.435610980109536,5,4,90114.36759846818,411842.92322308884,251639.34461082795,35999.1941804486,19112.711755892054,49856.28000665788,26502.251388414006,23832.115465462204
terrestrial_daily,OAES,762,10,le,6.6786877875397215,5,2,238592.71589064464,214790.18458028263,224534.21920193537,31464.62657080938,31221.546626594798,43507.68098442274,40959.60515066187,39048.77659731558
terrestrial_daily,ONAQ,696,10,le,5.642274812891827,5,5,32460.394647714547,48476.39165775594,70170.91695066467,19616.568373646343,13845.073760882988,34797.085705112244,24567.415847463926,11590.284039943917
terrestrial_daily,ORNL,706,10,le,10.789478042509526,4,8,155484.86697203733,580892.6601870117,730575.018616027,42416.442867338745,47187.588162662934,99621.49640099872,64481.7094471262,36464.87426875291
terrestrial_daily,OSBS,537,10,le,7.753095838978346,3,13,20700.811972585296,41397.24322706492,111717.22437947648,10523.044537432464,8322.207970619786,24584.89840334985,11969.407638297289,16829.220499132305
terrestrial_daily,PUUM,395,10,le,16.922956582192615,7,37,9900.415452271003,15657.116299873725,40890.7527028393,14039.58243954241,14946.356238920678,12934.513924874494,11468.223715741213,16966.41620864843
terrestrial_daily,RMNP,734,10,le,6.27791638504543,7,6,54427.09770295953,304766.10758992727,101136.58925135745,27859.01888768714,20297.25729388436,25460.368085833914,17858.898193326728,19419.632179379463
terrestrial_daily,SCBI,622,10,le,8.955018221969395,5,6,127417.46809501371,762428.0529441888,407092.6644409557,79902.51295817421,26622.45908944804,40266.960316680845,114209.10253192132,37012.708615856995
terrestrial_daily,SERC,730,10,le,9.836695423809774,3,11,174538.02540591202,529398.3590001144,445818.2487407377,42813.84595668943,26565.468753685618,66909.13323589024,27747.625403482063,41324.555320290005
terrestrial_daily,SJER,694,10,le,5.5039021025289605,7,7,14985.439553398388,36382.96326803286,113133.27482999636,61887.338090996636,7630.977298392404,72063.58232073806,19023.92360442673,9662.060493982157
terrestrial_daily,SOAP,476,10,le,5.831851554577648,6,3,17283.93173117646,19720.906810099525,91907.77432230106,32525.51431964454,4700.64316137187,16891.03369789071,15418.608580007362,13085.576585115372
terrestrial_daily,SRER,676,10,le,4.137024714166382,3,3,74588.51800780675,36065.018759213955,35312.45429086967,13446.149473828045,36127.74128626006,39348.36445945329,10769.555121296245,11389.637817129762
terrestrial_daily,STEI,785,10,le,7.357859514174403,3,8,201574.29405699487,439175.5930719661,470275.7049470088,25715.08216261707,23205.12334805301,102213.54268216206,32810.30654170065,23091.797045067375
terrestrial_daily,STER,513,10,le,10.849127695994985,5,21,49779.8374058071,33056.68343394485,124790.64966168378,20363.55268284552,9060.759888153541,16032.203126335831,5835.000323516364,9349.803187220185
terrestrial_daily,TALL,513,10,le,10.7074032014152,5,11,33670.23292669135,157284.11874442614,375511.46983159875,28632.543248117712,21250.48496520375,48799.72087175895,70219.33054169212,22389.695445487305
terrestrial_daily,TEAK,568,10,le,8.550858910152307,6,3,70787.41275118462,126138.57966197951,370294.11222982453,32451.80234045669,21547.855366924745,69015.70795197586,26491.900109049573,40637.8686047732
terrestrial_daily,TOOL,475,10,le,2.4969327333857496,6,5,14597.98299703674,74311.83047124573,12682.4021329945,2571.7093135488717,2014.5388792646884,5049.749559867852,6963.403760116726,1902.2072201468877
terrestrial_daily,TREE,726,10,le,5.699321777808729,3,2,172570.39200480204,381564.1793255783,312509.8652627273,31680.596727914635,22457.97081426254,85499.0161899159,26871.548316394845,23470.75962889982
terrestrial_daily,UKFS,740,10,le,7.850014902331459,3,3,263681.7988901015,593666.5213959871,482015.8165136699,46291.686468827575,38329.37631165063,44334.8077377465,62668.866365160444,72443.07123648969
terrestrial_daily,UNDE,707,10,le,6.760277413314864,3,8,127533.25304407107,354882.6651011845,213766.39460428164,19658.937489551907,15314.606912544614,61721.40607424697,23730.720210420914,17024.322312027343
terrestrial_daily,WOOD,696,10,le,6.030239238428451,4,3,102710.77957550478,291383.75663384434,207756.24826336946,26347.674924613202,22314.199607257728,80414.18582621549,17679.155333218547,19623.804376412794
terrestrial_daily,WREF,517,10,le,8.960519253063888,6,12,18919.550489883477,60380.25529997866,208140.55179933572,38550.71622660762,17195.76883339018,19093.73168111196,13702.306609829267,10700.455347560955
terrestrial_daily,YELL,574,10,le,4.813437635543327,5,3,29696.18901863103,149298.33744003592,254978.880104978,17159.172401851465,10100.836082197418,34238.50306614685,11063.147189604702,9690.239514789682
ticks,BLAN,15,5,amblyomma_americanum,9.04860556267873,4,38,0,0,0,0,0,0,0,0
ticks,KONZ,14,5,amblyomma_americanum,47.217260023589766,8,3,7835.092768699473,15860.023767387967,38701.269319059196,32143.403323694172,52816.243647523755,64150.40375717533,779.5691490700024,50197.724719283506
ticks,ORNL,18,5,amblyomma_americanum,15.248353813038797,2,10,1105.9466233898615,1531.9101703373428,719.1004532573276,468.5524378146846,1637.430141087784,529.3497643224433,1584.6450418065497,776.3414791106201
ticks,OSBS,20,5,amblyomma_americanum,15.05425548059065,3,21,0,0,0,0,0,0,0,0
ticks,SCBI,19,5,amblyomma_americanum,9.501287112475277,6,13,125.60092533553312,176.63084158353817,95.8082725996199,289.06067764843857,83.68196337431786,118.42543627569866,1283.0537592842231,229.6885741557366
ticks,SERC,19,5,amblyomma_americanum,38.51022424306249,7,14,344.83184478260927,369.45103317431295,28262.52109141539,277.4468542425104,3341.01869200603,6185.394056531172,16130.58183485,13808.973489651735
ticks,TALL,19,5,amblyomma_americanum,84.58877594861431,8,33,0,0,0,0,0,0,0,0
ticks,UKFS,20,5,amblyomma_americanum,186.1882414719882,2,13,291941.59098100854,152487.50108490136,146498.7278425529,92680.12299289169,52873.37279633812,109934.46817558343,55399.39553902566,46185.339058074875
